SLAMBench Report run started:	2020-02-12 09:24:22

Properties:
=================

frame-limit: 0
log-file: logfile.txt
input: datasets/ICL_NUIM/living_room_traj2_loop.slam
load-slam-library: ./build/lib/libkfusion-cpp-library.dylib
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
RGB-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
load-filter-library: ./build/lib/libint-skip-flow-filter.dylib
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4
skip-threshold: 0.0009

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	X	Y	Z
640	25.5600000000	0.0148609374	0.0072574228	0.0148609374	0.0073375200	0.4862630000	0.0816260000	0.0731630000	0.0000010000	0.3287660000	0.0022870000	0	0	4.6958346367	4.0927991867	4.9091463089
641	25.6000000000	0.0148070483	0.0072692007	0.0148609374	0.0073324475	0.8355300000	0.0812810000	0.0556780000	0.0423480000	0.3242250000	0.3315040000	0	0	4.6907482147	4.0917100906	4.9027605057
642	25.6400000000	0.0151033923	0.0072814035	0.0151033923	0.0073277951	0.4984420000	0.0825370000	0.0878000000	0.0000010000	0.3253080000	0.0023120000	0	0	4.6853628159	4.0906376839	4.8975868225
643	25.6800000000	0.0150407748	0.0072934710	0.0151033923	0.0073223921	0.5003680000	0.0805700000	0.0516400000	0.0415090000	0.3238790000	0.0023420000	0	0	4.6806950569	4.0890002251	4.8911375999
644	25.7200000000	0.0153961312	0.0073060527	0.0153961312	0.0073168077	0.4615540000	0.0817800000	0.0544170000	0.0000000000	0.3226770000	0.0022580000	0	0	4.6749882698	4.0881214142	4.8858404160
645	25.7600000000	0.0155244414	0.0073187944	0.0155244414	0.0073113673	0.8536580000	0.0824660000	0.0815190000	0.0412890000	0.3208130000	0.3271430000	0	0	4.6700081825	4.0861463547	4.8794713020
646	25.8000000000	0.0157494880	0.0073318450	0.0157494880	0.0073057429	0.4689350000	0.0827470000	0.0634790000	0.0000000000	0.3199850000	0.0022930000	0	0	4.6635832787	4.0845618248	4.8752985001
647	25.8400000000	0.0158158429	0.0073449579	0.0158158429	0.0073001546	0.5060090000	0.0828020000	0.0632940000	0.0410480000	0.3161700000	0.0022670000	0	0	4.6562414169	4.0850505829	4.8696241379
648	25.8800000000	0.0161022190	0.0073584722	0.0161022190	0.0072978815	0.4726370000	0.0923180000	0.0611850000	0.0000010000	0.3164260000	0.0022930000	0	0	4.6495165825	4.0844283104	4.8649563789
649	25.9200000000	0.0161526501	0.0073720225	0.0161526501	0.0072965980	0.8228910000	0.0823840000	0.0642240000	0.0406780000	0.3138510000	0.3213270000	0	0	4.6424059868	4.0814504623	4.8598771095
650	25.9600000000	0.0166492220	0.0073862951	0.0166492220	0.0072925734	0.4845580000	0.0823900000	0.0815770000	0.0000000000	0.3177590000	0.0023510000	0	0	4.6283345222	4.0748243332	4.8507728577
651	26.0000000000	0.0171002615	0.0074012167	0.0171002615	0.0072934497	0.4992120000	0.0832950000	0.0626940000	0.0402260000	0.3102950000	0.0022780000	0	0	4.6108741760	4.0750346184	4.8402247429
652	26.0400000000	0.0174769145	0.0074166703	0.0174769145	0.0072879776	0.4584870000	0.0802830000	0.0637170000	0.0000000000	0.3118060000	0.0022610000	0	0	4.6014809608	4.0759010315	4.8341517448
653	26.0800000000	0.0175826810	0.0074322384	0.0175826810	0.0072849177	0.7996510000	0.0810200000	0.0543880000	0.0404430000	0.3070240000	0.3163410000	0	0	4.5912704468	4.0787129402	4.8294234276
654	26.1200000000	0.0180895366	0.0074485340	0.0180895366	0.0072913756	0.4464700000	0.0815580000	0.0542700000	0.0000010000	0.3079600000	0.0022590000	0	0	4.5809292793	4.0787138939	4.8255190849
655	26.1600000000	0.0188794471	0.0074659858	0.0188794471	0.0072868688	0.5055760000	0.0936410000	0.0640970000	0.0397420000	0.3053590000	0.0023090000	0	0	4.5714750290	4.0763969421	4.8187103271
656	26.2000000000	0.0183595438	0.0074825918	0.0188794471	0.0072855679	0.4615580000	0.0821170000	0.0701700000	0.0000010000	0.3065250000	0.0022700000	0	0	4.5606575012	4.0769543648	4.8152923584
657	26.2400000000	0.0185616836	0.0074994549	0.0188794471	0.0072855715	0.8399740000	0.0784630000	0.1056190000	0.0396510000	0.3053990000	0.3103930000	0	0	4.5500464439	4.0773553848	4.8115253448
658	26.2800000000	0.0182971489	0.0075158648	0.0188794471	0.0072871216	0.4641770000	0.0922480000	0.0633570000	0.0000000000	0.3057480000	0.0023730000	0	0	4.5388255119	4.0786628723	4.8072729111
659	26.3200000000	0.0186491702	0.0075327591	0.0188794471	0.0072844462	0.5115520000	0.0810730000	0.0910530000	0.0393620000	0.2973660000	0.0022660000	0	0	4.5270423889	4.0814919472	4.8037238121
660	26.3600000000	0.0182608422	0.0075490137	0.0188794471	0.0072794217	0.4396880000	0.0811830000	0.0540690000	0.0000010000	0.3016990000	0.0022780000	0	0	4.5162143707	4.0826253891	4.8006491661
661	26.4000000000	0.0184623543	0.0075655241	0.0188794471	0.0072743116	0.7898820000	0.0829800000	0.0648500000	0.0415760000	0.2969090000	0.3031220000	0	0	4.5041375160	4.0852193832	4.7965846062
662	26.4400000000	0.0186513849	0.0075822701	0.0188794471	0.0072730752	0.4979110000	0.0826690000	0.1112360000	0.0000010000	0.3012370000	0.0023060000	0	0	4.4922885895	4.0885839462	4.7948555946
663	26.4800000000	0.0184590761	0.0075986755	0.0188794471	0.0072912295	0.4846440000	0.0829010000	0.0661510000	0.0408700000	0.2920120000	0.0022540000	0	0	4.4816036224	4.0880284309	4.7915768623
664	26.5200000000	0.0187973380	0.0076155410	0.0188794471	0.0072986939	0.4536510000	0.0937160000	0.0643720000	0.0000000000	0.2929000000	0.0022020000	0	0	4.4714241028	4.0851016045	4.7855172157
665	26.5600000000	0.0189397056	0.0076325698	0.0189397056	0.0072937716	0.8180540000	0.0932900000	0.0985090000	0.0389440000	0.2895830000	0.2972900000	0	0	4.4608554840	4.0856471062	4.7824325562
666	26.6000000000	0.0184435546	0.0076488025	0.0189397056	0.0072899549	0.4847130000	0.0830620000	0.1086920000	0.0000000000	0.2903230000	0.0021890000	0	0	4.4497365952	4.0878577232	4.7795639038
667	26.6400000000	0.0189423840	0.0076657344	0.0189423840	0.0072938368	0.4656930000	0.0819970000	0.0542750000	0.0387170000	0.2879160000	0.0023240000	0	0	4.4390807152	4.0908713341	4.7775230408
668	26.6800000000	0.0186331756	0.0076821527	0.0189423840	0.0073157767	0.4375570000	0.0837040000	0.0644600000	0.0000000000	0.2866710000	0.0022640000	0	0	4.4280252457	4.0950183868	4.7747864723
669	26.7200000000	0.0189828742	0.0076990447	0.0189828742	0.0073586709	0.7729970000	0.0817150000	0.0733780000	0.0386280000	0.2840230000	0.2948010000	0	0	4.4170827866	4.0963945389	4.7714600563
670	26.7600000000	0.0184302349	0.0077150614	0.0189828742	0.0073954668	0.4577450000	0.0946180000	0.0725700000	0.0000010000	0.2877940000	0.0023040000	0	0	4.4074268341	4.0959820747	4.7691903114
671	26.8000000000	0.0185882933	0.0077312659	0.0189828742	0.0074023722	0.4700640000	0.0833660000	0.0631740000	0.0391780000	0.2815450000	0.0023590000	0	0	4.3979148865	4.0964083672	4.7653293610
672	26.8400000000	0.0186385736	0.0077474970	0.0189828742	0.0073983484	0.4603400000	0.0829470000	0.0913940000	0.0000000000	0.2832290000	0.0023230000	0	0	4.3883352280	4.0989751816	4.7611460686
673	26.8800000000	0.0179306567	0.0077626280	0.0189828742	0.0073943523	0.7961160000	0.0805380000	0.1091490000	0.0384880000	0.2800180000	0.2874880000	0	0	4.3793315887	4.0995225906	4.7584972382
674	26.9200000000	0.0182961766	0.0077782564	0.0189828742	0.0073889393	0.4192740000	0.0808430000	0.0544730000	0.0000000000	0.2812440000	0.0022370000	0	0	4.3705787659	4.1005587578	4.7541804314
675	26.9600000000	0.0180231258	0.0077934340	0.0189828742	0.0073834962	0.5107120000	0.0826400000	0.1079110000	0.0387450000	0.2787170000	0.0022560000	0	0	4.3618445396	4.1025276184	4.7518377304
676	27.0000000000	0.0183662996	0.0078090744	0.0189828742	0.0073791718	0.4203860000	0.0818760000	0.0543240000	0.0000000000	0.2814610000	0.0022460000	0	0	4.3527879715	4.1068406105	4.7479033470
677	27.0400000000	0.0183763206	0.0078246833	0.0189828742	0.0073878326	0.7895960000	0.0793090000	0.1070410000	0.0381610000	0.2766150000	0.2880060000	0	0	4.3440604210	4.1099648476	4.7461328506
678	27.0800000000	0.0178889576	0.0078395273	0.0189828742	0.0074007358	0.4340730000	0.0807620000	0.0721530000	0.0000000000	0.2782910000	0.0024230000	0	0	4.3358283043	4.1119441986	4.7436513901
679	27.1200000000	0.0183149669	0.0078549551	0.0189828742	0.0074105084	0.5001070000	0.0789330000	0.0663380000	0.0404440000	0.3112870000	0.0025930000	0	0	4.3269629478	4.1140789986	4.7392935753
680	27.1600000000	0.0175295901	0.0078691825	0.0189828742	0.0074128253	0.4214630000	0.0814610000	0.0633560000	0.0000010000	0.2739540000	0.0022420000	0	0	4.3191275597	4.1139731407	4.7356238365
681	27.2000000000	0.0185405500	0.0078848526	0.0189828742	0.0074076220	0.7821350000	0.0804010000	0.1084260000	0.0381150000	0.2744960000	0.2802160000	0	0	4.3111681938	4.1152086258	4.7306594849
682	27.2400000000	0.0185244847	0.0079004533	0.0189828742	0.0074025084	0.4100030000	0.0800010000	0.0542260000	0.0000010000	0.2730730000	0.0022480000	0	0	4.3029217720	4.1188306808	4.7266244888
683	27.2800000000	0.0192858055	0.0079171229	0.0192858055	0.0074016036	0.4633150000	0.0796340000	0.0717880000	0.0384760000	0.2706530000	0.0022570000	0	0	4.2950263023	4.1217079163	4.7213206291
684	27.3200000000	0.0188977793	0.0079331765	0.0192858055	0.0074068067	0.4181240000	0.0804480000	0.0641880000	0.0000010000	0.2706190000	0.0023450000	0	0	4.2866854668	4.1227927208	4.7175827026
685	27.3600000000	0.0196211915	0.0079502393	0.0196211915	0.0074061281	0.7314080000	0.0792680000	0.0642010000	0.0394810000	0.2714930000	0.2765010000	0	0	4.2790217400	4.1236143112	4.7111740112
686	27.4000000000	0.0195208769	0.0079671061	0.0196211915	0.0074028901	0.4335780000	0.0799780000	0.0813550000	0.0000010000	0.2695110000	0.0022840000	0	0	4.2704811096	4.1271247864	4.7058439255
687	27.4400000000	0.0192230307	0.0079834903	0.0196211915	0.0074097573	0.4711740000	0.0808100000	0.0811880000	0.0378580000	0.2685600000	0.0022790000	0	0	4.2622728348	4.1306977272	4.7007203102
688	27.4800000000	0.0196104795	0.0080003900	0.0196211915	0.0074255390	0.4251630000	0.0895660000	0.0632180000	0.0000010000	0.2695620000	0.0023080000	0	0	4.2539906502	4.1323843002	4.6947817802
689	27.5200000000	0.0195168629	0.0080171047	0.0196211915	0.0074352806	0.7334470000	0.0771620000	0.0747190000	0.0391940000	0.2670020000	0.2748410000	0	0	4.2456111908	4.1340484619	4.6892981529
690	27.5600000000	0.0193600487	0.0080335438	0.0196211915	0.0074364104	0.4221490000	0.0789090000	0.0649940000	0.0000000000	0.2755450000	0.0022430000	0	0	4.2376813889	4.1354398727	4.6827726364
691	27.6000000000	0.0196296368	0.0080503254	0.0196296368	0.0074365599	0.4529870000	0.0907080000	0.0548960000	0.0381540000	0.2664920000	0.0022880000	0	0	4.2288141251	4.1397566795	4.6762328148
692	27.6400000000	0.0201795027	0.0080678531	0.0201795027	0.0074509539	0.4072650000	0.0815550000	0.0544970000	0.0000010000	0.2684910000	0.0022660000	0	0	4.2201519012	4.1435866356	4.6692476273
693	27.6800000000	0.0205418747	0.0080858531	0.0205418747	0.0074813265	0.7097070000	0.0767080000	0.0541870000	0.0376120000	0.2660350000	0.2747090000	0	0	4.2123146057	4.1440467834	4.6615257263
694	27.7200000000	0.0213197451	0.0081049221	0.0213197451	0.0074959477	0.4563730000	0.0774390000	0.1086680000	0.0000000000	0.2675100000	0.0022660000	0	0	4.2048392296	4.1434216499	4.6524634361
695	27.7600000000	0.0216237810	0.0081243737	0.0216237810	0.0074958057	0.4757550000	0.0778660000	0.0906370000	0.0376980000	0.2668550000	0.0022510000	0	0	4.1977353096	4.1426548958	4.6447939873
696	27.8000000000	0.0222876966	0.0081447233	0.0222876966	0.0074917630	0.4304580000	0.0777720000	0.0739050000	0.0000000000	0.2760750000	0.0022460000	0	0	4.1899871826	4.1451721191	4.6366610527
697	27.8400000000	0.0229503047	0.0081659652	0.0229503047	0.0074889177	0.7428150000	0.0881090000	0.0722150000	0.0376590000	0.2688680000	0.2755170000	0	0	4.1818656921	4.1486463547	4.6289243698
698	27.8800000000	0.0233017951	0.0081876498	0.0233017951	0.0074910877	0.4082260000	0.0786910000	0.0547970000	0.0000010000	0.2719490000	0.0022470000	0	0	4.1728639603	4.1532044411	4.6221094131
699	27.9200000000	0.0233542081	0.0082093473	0.0233542081	0.0075019239	0.4520810000	0.0759610000	0.0650310000	0.0378670000	0.2704080000	0.0023570000	0	0	4.1644754410	4.1573019028	4.6159820557
700	27.9600000000	0.0232139640	0.0082307825	0.0233542081	0.0075189332	0.4080780000	0.0779750000	0.0549250000	0.0000010000	0.2724730000	0.0022440000	0	0	4.1557803154	4.1605153084	4.6094584465
701	28.0000000000	0.0229206309	0.0082517380	0.0233542081	0.0075379801	0.7238390000	0.0783990000	0.0562810000	0.0381090000	0.2720090000	0.2785070000	0	0	4.1475453377	4.1628150940	4.6037020683
702	28.0400000000	0.0222098138	0.0082716213	0.0233542081	0.0075532115	0.4157840000	0.0759510000	0.0632400000	0.0000010000	0.2737610000	0.0023280000	0	0	4.1394910812	4.1639647484	4.5983438492
703	28.0800000000	0.0212452263	0.0082900759	0.0233542081	0.0075617303	0.4467980000	0.0773710000	0.0554490000	0.0375510000	0.2736770000	0.0022830000	0	0	4.1322660446	4.1650280952	4.5948600769
704	28.1200000000	0.0201254599	0.0083068876	0.0233542081	0.0075689356	0.4254600000	0.0893820000	0.0589830000	0.0000000000	0.2743970000	0.0022390000	0	0	4.1233506203	4.1713366508	4.5921263695
705	28.1600000000	0.0192636717	0.0083224291	0.0233542081	0.0075932757	0.7364570000	0.0895040000	0.0536580000	0.0377810000	0.2737820000	0.2812660000	0	0	4.1148958206	4.1755862236	4.5890965462
706	28.2000000000	0.0186322350	0.0083370322	0.0233542081	0.0076144571	0.4107310000	0.0758180000	0.0549650000	0.0000000000	0.2772510000	0.0022070000	0	0	4.1076216698	4.1756525040	4.5861239433
707	28.2400000000	0.0181738287	0.0083509457	0.0233542081	0.0076169369	0.4570990000	0.0775820000	0.0637160000	0.0380260000	0.2751180000	0.0021910000	0	0	4.0997915268	4.1790976524	4.5828514099
708	28.2800000000	0.0175700784	0.0083639670	0.0233542081	0.0076143736	0.4208060000	0.0763220000	0.0631960000	0.0000010000	0.2785390000	0.0022720000	0	0	4.0915131569	4.1835365295	4.5809955597
709	28.3200000000	0.0164928958	0.0083754324	0.0233542081	0.0076100514	0.7301410000	0.0761310000	0.0547190000	0.0377850000	0.2769800000	0.2840630000	0	0	4.0851578712	4.1805620193	4.5794496536
710	28.3600000000	0.0157061405	0.0083857573	0.0233542081	0.0076064685	0.4425970000	0.0881580000	0.0728480000	0.0000000000	0.2788270000	0.0022610000	0	0	4.0782771111	4.1815390587	4.5773215294
711	28.4000000000	0.0153432861	0.0083955429	0.0233542081	0.0076014884	0.4616140000	0.0892090000	0.0548690000	0.0377500000	0.2770090000	0.0023200000	0	0	4.0697255135	4.1894335747	4.5763034821
712	28.4400000000	0.0150133120	0.0084048375	0.0233542081	0.0075985843	0.4134710000	0.0775380000	0.0548200000	0.0000000000	0.2783960000	0.0022450000	0	0	4.0618357658	4.1916875839	4.5742263794
713	28.4800000000	0.0148399528	0.0084138629	0.0233542081	0.0075955353	0.7376780000	0.0780150000	0.0553050000	0.0379790000	0.2800390000	0.2858060000	0	0	4.0568237305	4.1882348061	4.5737028122
714	28.5200000000	0.0148640973	0.0084228968	0.0233542081	0.0076143705	0.4108610000	0.0765510000	0.0548820000	0.0000000000	0.2767280000	0.0022390000	0	0	4.0484766960	4.1957607269	4.5732178688
715	28.5600000000	0.0147335092	0.0084317229	0.0233542081	0.0076095980	0.4729610000	0.0887750000	0.0638290000	0.0374250000	0.2800690000	0.0023740000	0	0	4.0397114754	4.2025938034	4.5732026100
716	28.6000000000	0.0147108734	0.0084404926	0.0233542081	0.0076101878	0.4176570000	0.0747690000	0.0526290000	0.0000000000	0.2874330000	0.0023490000	0	0	4.0329623222	4.2043552399	4.5753207207
717	28.6400000000	0.0146644125	0.0084491731	0.0233542081	0.0076075458	0.7369150000	0.0754520000	0.0631610000	0.0375960000	0.2761930000	0.2840540000	0	0	4.0265140533	4.2059330940	4.5780959129
718	28.6800000000	0.0147187207	0.0084579051	0.0233542081	0.0076028204	0.4306980000	0.0894590000	0.0609530000	0.0000010000	0.2775710000	0.0022270000	0	0	4.0191802979	4.2106394768	4.5808191299
719	28.7200000000	0.0147011168	0.0084665883	0.0233542081	0.0076016845	0.4558960000	0.0887730000	0.0524610000	0.0375650000	0.2743540000	0.0022780000	0	0	4.0114440918	4.2139058113	4.5830254555
720	28.7600000000	0.0147198029	0.0084752733	0.0233542081	0.0075995667	0.4246490000	0.0772180000	0.0551760000	0.0000000000	0.2895400000	0.0022350000	0	0	4.0039916039	4.2162632942	4.5866732597
721	28.8000000000	0.0147612020	0.0084839917	0.0233542081	0.0075947616	0.7257110000	0.0772500000	0.0547980000	0.0375170000	0.2733540000	0.2822970000	0	0	3.9971101284	4.2171773911	4.5912809372
722	28.8400000000	0.0147802355	0.0084927122	0.0233542081	0.0075895178	0.4064720000	0.0760150000	0.0527420000	0.0000000000	0.2749170000	0.0022930000	0	0	3.9892678261	4.2196493149	4.5956625938
723	28.8800000000	0.0147710172	0.0085013959	0.0233542081	0.0075843147	0.4554900000	0.0886970000	0.0542540000	0.0372610000	0.2724540000	0.0023490000	0	0	3.9815852642	4.2209239006	4.6011881828
724	28.9200000000	0.0147193829	0.0085099843	0.0233542081	0.0075791068	0.4039000000	0.0771780000	0.0523700000	0.0000010000	0.2716430000	0.0022370000	0	0	3.9733157158	4.2232780457	4.6065721512
725	28.9600000000	0.0146844555	0.0085185008	0.0233542081	0.0075764387	0.7294050000	0.0776470000	0.0647080000	0.0372270000	0.2716360000	0.2777130000	0	0	3.9646682739	4.2259197235	4.6123156548
726	29.0000000000	0.0147379730	0.0085270676	0.0233542081	0.0075814651	0.4141650000	0.0753650000	0.0636350000	0.0000010000	0.2724010000	0.0022390000	0	0	3.9565629959	4.2273545265	4.6183862686
727	29.0400000000	0.0146807097	0.0085355320	0.0233542081	0.0075858403	0.4416490000	0.0775460000	0.0557350000	0.0371760000	0.2683980000	0.0022750000	0	0	3.9473848343	4.2294120789	4.6243014336
728	29.0800000000	0.0147536779	0.0085440734	0.0233542081	0.0075895729	0.4030980000	0.0757890000	0.0549130000	0.0000010000	0.2697100000	0.0021790000	0	0	3.9386179447	4.2318825722	4.6308898926
729	29.1200000000	0.0147272823	0.0085525552	0.0233542081	0.0075891979	0.7161210000	0.0749860000	0.0633380000	0.0372010000	0.2662220000	0.2739060000	0	0	3.9298539162	4.2344875336	4.6378931999
730	29.1600000000	0.0148590757	0.0085611942	0.0233542081	0.0075856968	0.4308180000	0.0776270000	0.0827480000	0.0000000000	0.2676520000	0.0023100000	0	0	3.9211051464	4.2358288765	4.6447005272
731	29.2000000000	0.0148905264	0.0085698527	0.0233542081	0.0075811447	0.4344450000	0.0771680000	0.0526780000	0.0369850000	0.2648980000	0.0022410000	0	0	3.9117407799	4.2384767532	4.6511349678
732	29.2400000000	0.0150430584	0.0085786959	0.0233542081	0.0075770133	0.3994950000	0.0752180000	0.0555960000	0.0000010000	0.2658790000	0.0023180000	0	0	3.9016392231	4.2428631783	4.6576633453
733	29.2800000000	0.0149653759	0.0085874089	0.0233542081	0.0075723190	0.7076960000	0.0773820000	0.0544590000	0.0369420000	0.2657660000	0.2726530000	0	0	3.8918933868	4.2461209297	4.6660504341
734	29.3200000000	0.0148784798	0.0085959799	0.0233542081	0.0075679088	0.4013140000	0.0771540000	0.0542630000	0.0000000000	0.2671490000	0.0022690000	0	0	3.8827767372	4.2497634888	4.6752967834
735	29.3600000000	0.0147453444	0.0086043464	0.0233542081	0.0075648849	0.4374610000	0.0769370000	0.0549760000	0.0370190000	0.2658730000	0.0021800000	0	0	3.8738963604	4.2531809807	4.6840515137
736	29.4000000000	0.0145971850	0.0086124888	0.0233542081	0.0075616789	0.3996280000	0.0770120000	0.0528970000	0.0000000000	0.2670310000	0.0022130000	0	0	3.8652973175	4.2574062347	4.6932458878
737	29.4400000000	0.0143943615	0.0086203340	0.0233542081	0.0075569812	0.7068440000	0.0792090000	0.0542080000	0.0367340000	0.2649150000	0.2712420000	0	0	3.8570165634	4.2605543137	4.7020497322
738	29.4800000000	0.0142629603	0.0086279798	0.0233542081	0.0075556333	0.4016220000	0.0747010000	0.0553850000	0.0000010000	0.2687920000	0.0022610000	0	0	3.8485147953	4.2640285492	4.7108259201
739	29.5200000000	0.0141464984	0.0086354473	0.0233542081	0.0075707285	0.4230240000	0.0768170000	0.0430090000	0.0366890000	0.2636910000	0.0023410000	0	0	3.8406784534	4.2669048309	4.7196879387
740	29.5600000000	0.0141921341	0.0086429564	0.0233542081	0.0075902211	0.3994350000	0.0769210000	0.0521750000	0.0000010000	0.2676380000	0.0022330000	0	0	3.8336045742	4.2696199417	4.7282876968
741	29.6000000000	0.0142556541	0.0086505309	0.0233542081	0.0076144373	0.6953140000	0.0779750000	0.0517260000	0.0365470000	0.2608760000	0.2676660000	0	0	3.8263587952	4.2740039825	4.7367587090
742	29.6400000000	0.0143096168	0.0086581577	0.0233542081	0.0076328777	0.4045970000	0.0741970000	0.0603720000	0.0000000000	0.2673350000	0.0022270000	0	0	3.8201615810	4.2777009010	4.7457365990
743	29.6800000000	0.0142487735	0.0086656821	0.0233542081	0.0076325001	0.4268750000	0.0744700000	0.0549220000	0.0363920000	0.2583550000	0.0022330000	0	0	3.8153300285	4.2787060738	4.7539286613
744	29.7200000000	0.0142498873	0.0086731877	0.0233542081	0.0076278686	0.4037540000	0.0774790000	0.0636740000	0.0000000000	0.2598890000	0.0022260000	0	0	3.8103632927	4.2806859016	4.7609367371
745	29.7600000000	0.0142661715	0.0086806951	0.0233542081	0.0076256601	0.6840840000	0.0756040000	0.0524580000	0.0364820000	0.2556510000	0.2634030000	0	0	3.8051862717	4.2834072113	4.7673764229
746	29.8000000000	0.0142742265	0.0086881931	0.0233542081	0.0076216924	0.4014790000	0.0864470000	0.0545660000	0.0000010000	0.2578160000	0.0021730000	0	0	3.8003621101	4.2852854729	4.7737140656
747	29.8400000000	0.0142568061	0.0086956477	0.0233542081	0.0076167837	0.4355520000	0.0772200000	0.0638980000	0.0363720000	0.2552820000	0.0022850000	0	0	3.7951138020	4.2883625031	4.7794504166
748	29.8800000000	0.0142268287	0.0087030424	0.0233542081	0.0076139765	0.4004150000	0.0775860000	0.0613590000	0.0000010000	0.2588260000	0.0021650000	0	0	3.7901225090	4.2918825150	4.7853899002
749	29.9200000000	0.0142240133	0.0087104135	0.0233542081	0.0076105229	0.6802550000	0.0844540000	0.0517130000	0.0363910000	0.2501650000	0.2570310000	0	0	3.7858269215	4.2947731018	4.7910418510
750	29.9600000000	0.0142375324	0.0087177830	0.0233542081	0.0076074670	0.3930490000	0.0762270000	0.0566970000	0.0000000000	0.2573150000	0.0022970000	0	0	3.7817783356	4.2975940704	4.7962741852
751	30.0000000000	0.0142733883	0.0087251806	0.0233542081	0.0076044518	0.4288020000	0.0880030000	0.0552050000	0.0362760000	0.2465940000	0.0022310000	0	0	3.7780070305	4.2997722626	4.8008894920
752	30.0400000000	0.0143261775	0.0087326287	0.0233542081	0.0076015821	0.3835810000	0.0742400000	0.0543580000	0.0000010000	0.2523470000	0.0021590000	0	0	3.7744393349	4.3025012016	4.8051958084
753	30.0800000000	0.0143304048	0.0087400627	0.0233542081	0.0076007865	0.6705070000	0.0877710000	0.0515930000	0.0363480000	0.2439350000	0.2503800000	0	0	3.7707393169	4.3044552803	4.8089227676
754	30.1200000000	0.0143633680	0.0087475206	0.0233542081	0.0076063264	0.3792740000	0.0745700000	0.0525460000	0.0000000000	0.2493810000	0.0022320000	0	0	3.7671895027	4.3065896034	4.8124847412
755	30.1600000000	0.0144175701	0.0087550306	0.0233542081	0.0076176418	0.4089070000	0.0752910000	0.0537430000	0.0363380000	0.2407260000	0.0023220000	0	0	3.7631351948	4.3080663681	4.8157353401
756	30.2000000000	0.0144274682	0.0087625339	0.0233542081	0.0076290344	0.3886450000	0.0762030000	0.0625970000	0.0000000000	0.2471410000	0.0022170000	0	0	3.7588634491	4.3108148575	4.8193030357
757	30.2400000000	0.0143964561	0.0087699763	0.0233542081	0.0076307048	0.6486310000	0.0765480000	0.0539990000	0.0362980000	0.2369550000	0.2443370000	0	0	3.7540564537	4.3138694763	4.8223333359
758	30.2800000000	0.0143946987	0.0087773968	0.0233542081	0.0076338272	0.3870270000	0.0874280000	0.0538910000	0.0000010000	0.2428850000	0.0023300000	0	0	3.7491643429	4.3156037331	4.8257827759
759	30.3200000000	0.0144421831	0.0087848603	0.0233542081	0.0076508187	0.4028920000	0.0768000000	0.0536230000	0.0369630000	0.2327360000	0.0022660000	0	0	3.7436456680	4.3186650276	4.8292641640
760	30.3600000000	0.0144587262	0.0087923259	0.0233542081	0.0076636708	0.3941050000	0.0869400000	0.0626810000	0.0000000000	0.2417930000	0.0022010000	0	0	3.7373421192	4.3235282898	4.8322796822
761	30.4000000000	0.0144821955	0.0087998027	0.0233542081	0.0076726942	0.6309420000	0.0750830000	0.0538330000	0.0361880000	0.2285220000	0.2368120000	0	0	3.7310144901	4.3270187378	4.8350086212
762	30.4400000000	0.0144797498	0.0088072567	0.0233542081	0.0076740187	0.3780300000	0.0766880000	0.0635460000	0.0000000000	0.2350540000	0.0022410000	0	0	3.7242238522	4.3306441307	4.8371992111
763	30.4800000000	0.0145387398	0.0088147685	0.0233542081	0.0076728528	0.3909330000	0.0736840000	0.0537530000	0.0360430000	0.2246650000	0.0022650000	0	0	3.7170248032	4.3347253799	4.8394079208
764	30.5200000000	0.0145990625	0.0088223396	0.0233542081	0.0076726072	0.3789630000	0.0764950000	0.0699070000	0.0000000000	0.2298710000	0.0021940000	0	0	3.7092852592	4.3386130333	4.8415956497
765	30.5600000000	0.0145796835	0.0088298655	0.0233542081	0.0076703543	0.6064530000	0.0743880000	0.0545860000	0.0359380000	0.2170470000	0.2240040000	0	0	3.7016012669	4.3426256180	4.8438868523
766	30.6000000000	0.0146601042	0.0088374768	0.0233542081	0.0076693823	0.3642540000	0.0866770000	0.0540370000	0.0000010000	0.2208050000	0.0022170000	0	0	3.6939163208	4.3462634087	4.8461780548
767	30.6400000000	0.0146385431	0.0088450401	0.0233542081	0.0076680442	0.3835850000	0.0744660000	0.0547150000	0.0361660000	0.2154140000	0.0022850000	0	0	3.6854155064	4.3502545357	4.8480157852
768	30.6800000000	0.0146830371	0.0088526416	0.0233542081	0.0076691872	0.3488960000	0.0759380000	0.0539460000	0.0000000000	0.2162940000	0.0022380000	0	0	3.6770997047	4.3539328575	4.8500938416
