SLAMBench Report run started:	2020-02-23 09:32:03

Properties:
=================

frame-limit: 0
log-file: ./experiments/config-experiments/ICL2-KF-INT-00800.log
input: datasets/ICL_NUIM/living_room_traj2_loop.slam
load-slam-library: ./build/lib/libkfusion-cpp-library.dylib
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
RGB-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
load-filter-library: ./build/lib/libint-skip-flow-filter.dylib
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4
skip-threshold: 0.008

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	X	Y	Z
636	25.4000000000	0.0144048966	0.0072108502	0.0145105822	0.0073575584	0.5628130000	0.0915890000	0.0695860000	0.0000000000	0.3975510000	0.0036080000	0	0	4.7128820419	4.0974011421	4.9363899231
637	25.4400000000	0.0145304278	0.0072223409	0.0145304278	0.0073524239	1.0115100000	0.0860390000	0.0655680000	0.0493730000	0.4003170000	0.4097300000	0	0	4.7083997726	4.0978589058	4.9292759895
638	25.4800000000	0.0145442076	0.0072338172	0.0145442076	0.0073480960	0.5354680000	0.0893020000	0.0514360000	0.0000010000	0.3912360000	0.0028270000	0	0	4.7050743103	4.0962023735	4.9213204384
639	25.5200000000	0.0147142969	0.0072455238	0.0147142969	0.0073425088	0.6082940000	0.0915560000	0.0831850000	0.0491130000	0.3812540000	0.0026980000	0	0	4.6999483109	4.0941638947	4.9153790474
640	25.5600000000	0.0148609374	0.0072574228	0.0148609374	0.0073375200	0.5584980000	0.0900180000	0.0834600000	0.0000000000	0.3818440000	0.0026000000	0	0	4.6958346367	4.0927991867	4.9091463089
641	25.6000000000	0.0148070483	0.0072692007	0.0148609374	0.0073324475	0.9700460000	0.0917030000	0.0624470000	0.0485470000	0.3776100000	0.3892100000	0	0	4.6907482147	4.0917100906	4.9027605057
642	25.6400000000	0.0151033923	0.0072814035	0.0151033923	0.0073277951	0.5919420000	0.0927300000	0.1055290000	0.0000000000	0.3901220000	0.0029330000	0	0	4.6853628159	4.0906376839	4.8975868225
643	25.6800000000	0.0150407748	0.0072934710	0.0151033923	0.0073223921	0.6267300000	0.1000790000	0.0594090000	0.0531850000	0.4102740000	0.0032160000	0	0	4.6806950569	4.0890002251	4.8911375999
644	25.7200000000	0.0153961312	0.0073060527	0.0153961312	0.0073168077	0.5782790000	0.1170980000	0.0660210000	0.0000010000	0.3885830000	0.0043770000	0	0	4.6749882698	4.0881214142	4.8858404160
645	25.7600000000	0.0155244414	0.0073187944	0.0155244414	0.0073113673	1.0355330000	0.0927650000	0.0938330000	0.0482670000	0.3823660000	0.4178010000	0	0	4.6700081825	4.0861463547	4.8794713020
646	25.8000000000	0.0157494880	0.0073318450	0.0157494880	0.0073057429	0.5619010000	0.0942600000	0.0747750000	0.0000010000	0.3892800000	0.0030050000	0	0	4.6635832787	4.0845618248	4.8752985001
647	25.8400000000	0.0158158429	0.0073449579	0.0158158429	0.0073001546	0.6066930000	0.0955560000	0.0749950000	0.0493470000	0.3823890000	0.0028580000	0	0	4.6562414169	4.0850505829	4.8696241379
648	25.8800000000	0.0161022190	0.0073584722	0.0161022190	0.0072978815	0.5509890000	0.0944080000	0.0720880000	0.0000000000	0.3813410000	0.0026470000	0	0	4.6495165825	4.0844283104	4.8649563789
649	25.9200000000	0.0161526501	0.0073720225	0.0161526501	0.0072965980	1.0351820000	0.0948050000	0.0752540000	0.0538250000	0.3963980000	0.4143980000	0	0	4.6424059868	4.0814504623	4.8598771095
650	25.9600000000	0.0166492220	0.0073862951	0.0166492220	0.0072925734	0.5856060000	0.0986140000	0.0993850000	0.0000000000	0.3844140000	0.0026820000	0	0	4.6283345222	4.0748243332	4.8507728577
651	26.0000000000	0.0171002615	0.0074012167	0.0171002615	0.0072934497	0.5896250000	0.0967920000	0.0763730000	0.0486600000	0.3645490000	0.0027430000	0	0	4.6108741760	4.0750346184	4.8402247429
652	26.0400000000	0.0174769145	0.0074166703	0.0174769145	0.0072879776	0.5522420000	0.0926000000	0.0731720000	0.0000010000	0.3830250000	0.0028920000	0	0	4.6014809608	4.0759010315	4.8341517448
653	26.0800000000	0.0175826810	0.0074322384	0.0175826810	0.0072849177	0.9159000000	0.0892900000	0.0587660000	0.0469730000	0.3521930000	0.3681940000	0	0	4.5912704468	4.0787129402	4.8294234276
654	26.1200000000	0.0180895366	0.0074485340	0.0180895366	0.0072913756	0.5056520000	0.0905660000	0.0612370000	0.0000010000	0.3506190000	0.0027470000	0	0	4.5809292793	4.0787138939	4.8255190849
655	26.1600000000	0.0188794471	0.0074659858	0.0188794471	0.0072868688	0.5554650000	0.0896580000	0.0706470000	0.0459650000	0.3460150000	0.0026770000	0	0	4.5714750290	4.0763969421	4.8187103271
656	26.2000000000	0.0183595438	0.0074825918	0.0188794471	0.0072855679	0.5187300000	0.0898470000	0.0785550000	0.0000080000	0.3471640000	0.0026670000	0	0	4.5606575012	4.0769543648	4.8152923584
657	26.2400000000	0.0185616836	0.0074994549	0.0188794471	0.0072855715	0.9355420000	0.0864080000	0.1189020000	0.0456130000	0.3402890000	0.3438490000	0	0	4.5500464439	4.0773553848	4.8115253448
658	26.2800000000	0.0182971489	0.0075158648	0.0188794471	0.0072871216	0.5016010000	0.0879200000	0.0765060000	0.0000000000	0.3341740000	0.0025150000	0	0	4.5388255119	4.0786628723	4.8072729111
659	26.3200000000	0.0186491702	0.0075327591	0.0188794471	0.0072844462	0.5598530000	0.0870220000	0.0978480000	0.0440820000	0.3278680000	0.0025480000	0	0	4.5270423889	4.0814919472	4.8037238121
660	26.3600000000	0.0182608422	0.0075490137	0.0188794471	0.0072794217	0.4695550000	0.0870880000	0.0582360000	0.0000010000	0.3212490000	0.0025010000	0	0	4.5162143707	4.0826253891	4.8006491661
661	26.4000000000	0.0184623543	0.0075655241	0.0188794471	0.0072743116	0.8379600000	0.0845950000	0.0676330000	0.0428010000	0.3163760000	0.3260860000	0	0	4.5041375160	4.0852193832	4.7965846062
662	26.4400000000	0.0186513849	0.0075822701	0.0188794471	0.0072730752	0.5184360000	0.0843320000	0.1145230000	0.0000010000	0.3167100000	0.0024090000	0	0	4.4922885895	4.0885839462	4.7948555946
663	26.4800000000	0.0184590761	0.0075986755	0.0188794471	0.0072912295	0.4988390000	0.0843310000	0.0671160000	0.0409060000	0.3036700000	0.0023590000	0	0	4.4816036224	4.0880284309	4.7915768623
664	26.5200000000	0.0187973380	0.0076155410	0.0188794471	0.0072986939	0.4558240000	0.0822800000	0.0657200000	0.0000010000	0.3050100000	0.0023540000	0	0	4.4714241028	4.0851016045	4.7855172157
665	26.5600000000	0.0189397056	0.0076325698	0.0189397056	0.0072937716	0.8346890000	0.0827980000	0.1026230000	0.0407110000	0.3010720000	0.3070270000	0	0	4.4608554840	4.0856471062	4.7824325562
666	26.6000000000	0.0184435546	0.0076488025	0.0189397056	0.0072899549	0.4939400000	0.0821670000	0.1100230000	0.0000010000	0.2989870000	0.0023050000	0	0	4.4497365952	4.0878577232	4.7795639038
667	26.6400000000	0.0189423840	0.0076657344	0.0189423840	0.0072938368	0.4755900000	0.0826520000	0.0563520000	0.0401300000	0.2936210000	0.0023330000	0	0	4.4390807152	4.0908713341	4.7775230408
668	26.6800000000	0.0186331756	0.0076821527	0.0189423840	0.0073157767	0.4456480000	0.0830600000	0.0668690000	0.0000000000	0.2929790000	0.0022770000	0	0	4.4280252457	4.0950183868	4.7747864723
669	26.7200000000	0.0189828742	0.0076990447	0.0189828742	0.0073586709	0.7897580000	0.0822490000	0.0739140000	0.0397120000	0.2913480000	0.3020760000	0	0	4.4170827866	4.0963945389	4.7714600563
670	26.7600000000	0.0184302349	0.0077150614	0.0189828742	0.0073954668	0.4684450000	0.0821360000	0.0740010000	0.0000010000	0.3092680000	0.0025590000	0	0	4.4074268341	4.0959820747	4.7691903114
671	26.8000000000	0.0185882933	0.0077312659	0.0189828742	0.0074023722	0.4785720000	0.0826670000	0.0641190000	0.0398580000	0.2889670000	0.0024890000	0	0	4.3979148865	4.0964083672	4.7653293610
672	26.8400000000	0.0186385736	0.0077474970	0.0189828742	0.0073983484	0.4664150000	0.0817820000	0.0920530000	0.0000000000	0.2898370000	0.0022840000	0	0	4.3883352280	4.0989751816	4.7611460686
673	26.8800000000	0.0179306567	0.0077626280	0.0189828742	0.0073943523	0.8136660000	0.0810650000	0.1104860000	0.0394530000	0.2870380000	0.2951570000	0	0	4.3793315887	4.0995225906	4.7584972382
674	26.9200000000	0.0182961766	0.0077782564	0.0189828742	0.0073889393	0.4310900000	0.0810950000	0.0554980000	0.0000000000	0.2917150000	0.0023240000	0	0	4.3705787659	4.1005587578	4.7541804314
675	26.9600000000	0.0180231258	0.0077934340	0.0189828742	0.0073834962	0.5198520000	0.0804850000	0.1098740000	0.0395510000	0.2867870000	0.0026690000	0	0	4.3618445396	4.1025276184	4.7518377304
676	27.0000000000	0.0183662996	0.0078090744	0.0189828742	0.0073791718	0.4287330000	0.0798700000	0.0557690000	0.0000010000	0.2903390000	0.0022960000	0	0	4.3527879715	4.1068406105	4.7479033470
677	27.0400000000	0.0183763206	0.0078246833	0.0189828742	0.0073878326	0.8154610000	0.0809930000	0.1120120000	0.0404270000	0.2899840000	0.2915790000	0	0	4.3440604210	4.1099648476	4.7461328506
678	27.0800000000	0.0178889576	0.0078395273	0.0189828742	0.0074007358	0.4424400000	0.0808790000	0.0730540000	0.0000000000	0.2857420000	0.0022800000	0	0	4.3358283043	4.1119441986	4.7436513901
679	27.1200000000	0.0183149669	0.0078549551	0.0189828742	0.0074105084	0.4657940000	0.0787430000	0.0646560000	0.0391400000	0.2804180000	0.0023460000	0	0	4.3269629478	4.1140789986	4.7392935753
680	27.1600000000	0.0175295901	0.0078691825	0.0189828742	0.0074128253	0.4323860000	0.0790650000	0.0651250000	0.0000010000	0.2852690000	0.0024590000	0	0	4.3191275597	4.1139731407	4.7356238365
681	27.2000000000	0.0185405500	0.0078848526	0.0189828742	0.0074076220	0.7969250000	0.0780680000	0.1109120000	0.0392670000	0.2797970000	0.2884080000	0	0	4.3111681938	4.1152086258	4.7306594849
682	27.2400000000	0.0185244847	0.0079004533	0.0189828742	0.0074025084	0.4188190000	0.0805810000	0.0561110000	0.0000000000	0.2793130000	0.0023470000	0	0	4.3029217720	4.1188306808	4.7266244888
683	27.2800000000	0.0192858055	0.0079171229	0.0192858055	0.0074016036	0.4728590000	0.0780570000	0.0734650000	0.0393890000	0.2790020000	0.0024260000	0	0	4.2950263023	4.1217079163	4.7213206291
684	27.3200000000	0.0188977793	0.0079331765	0.0192858055	0.0074068067	0.4252020000	0.0792130000	0.0648880000	0.0000000000	0.2782000000	0.0023800000	0	0	4.2866854668	4.1227927208	4.7175827026
685	27.3600000000	0.0196211915	0.0079502393	0.0196211915	0.0074061281	0.7436890000	0.0789470000	0.0647810000	0.0389790000	0.2764490000	0.2840260000	0	0	4.2790217400	4.1236143112	4.7111740112
686	27.4000000000	0.0195208769	0.0079671061	0.0196211915	0.0074028901	0.4402700000	0.0776210000	0.0831790000	0.0000010000	0.2767800000	0.0022340000	0	0	4.2704811096	4.1271247864	4.7058439255
687	27.4400000000	0.0192230307	0.0079834903	0.0196211915	0.0074097573	0.4779600000	0.0776400000	0.0827350000	0.0391060000	0.2755820000	0.0024260000	0	0	4.2622728348	4.1306977272	4.7007203102
688	27.4800000000	0.0196104795	0.0080003900	0.0196211915	0.0074255390	0.4230740000	0.0793110000	0.0646650000	0.0000010000	0.2762990000	0.0023140000	0	0	4.2539906502	4.1323843002	4.6947817802
689	27.5200000000	0.0195168629	0.0080171047	0.0196211915	0.0074352806	0.7475160000	0.0772890000	0.0736670000	0.0387700000	0.2747520000	0.2825490000	0	0	4.2456111908	4.1340484619	4.6892981529
690	27.5600000000	0.0193600487	0.0080335438	0.0196211915	0.0074364104	0.4213430000	0.0774470000	0.0651780000	0.0000000000	0.2758750000	0.0023720000	0	0	4.2376813889	4.1354398727	4.6827726364
691	27.6000000000	0.0196296368	0.0080503254	0.0196296368	0.0074365599	0.4507790000	0.0769150000	0.0556490000	0.0387570000	0.2764420000	0.0025250000	0	0	4.2288141251	4.1397566795	4.6762328148
692	27.6400000000	0.0201795027	0.0080678531	0.0201795027	0.0074509539	0.4139220000	0.0794380000	0.0558430000	0.0000000000	0.2758860000	0.0022750000	0	0	4.2201519012	4.1435866356	4.6692476273
693	27.6800000000	0.0205418747	0.0080858531	0.0205418747	0.0074813265	0.7295460000	0.0767780000	0.0566330000	0.0398190000	0.2750000000	0.2808330000	0	0	4.2123146057	4.1440467834	4.6615257263
694	27.7200000000	0.0213197451	0.0081049221	0.0213197451	0.0074959477	0.4742880000	0.0776870000	0.1122890000	0.0000000000	0.2812900000	0.0025130000	0	0	4.2048392296	4.1434216499	4.6524634361
695	27.7600000000	0.0216237810	0.0081243737	0.0216237810	0.0074958057	0.5026040000	0.0774980000	0.0931600000	0.0389670000	0.2893920000	0.0028390000	0	0	4.1977353096	4.1426548958	4.6447939873
696	27.8000000000	0.0222876966	0.0081447233	0.0222876966	0.0074917630	0.4505000000	0.0959280000	0.0767430000	0.0000010000	0.2750880000	0.0022750000	0	0	4.1899871826	4.1451721191	4.6366610527
697	27.8400000000	0.0229503047	0.0081659652	0.0229503047	0.0074889177	0.7498940000	0.0769440000	0.0739160000	0.0390330000	0.2764070000	0.2830330000	0	0	4.1818656921	4.1486463547	4.6289243698
698	27.8800000000	0.0233017951	0.0081876498	0.0233017951	0.0074910877	0.4113120000	0.0763920000	0.0555430000	0.0000000000	0.2765770000	0.0023320000	0	0	4.1728639603	4.1532044411	4.6221094131
699	27.9200000000	0.0233542081	0.0082093473	0.0233542081	0.0075019239	0.4605120000	0.0764210000	0.0645500000	0.0387410000	0.2780010000	0.0023100000	0	0	4.1644754410	4.1573019028	4.6159820557
700	27.9600000000	0.0232139640	0.0082307825	0.0233542081	0.0075189332	0.4168250000	0.0768560000	0.0560080000	0.0000000000	0.2810630000	0.0024270000	0	0	4.1557803154	4.1605153084	4.6094584465
701	28.0000000000	0.0229206309	0.0082517380	0.0233542081	0.0075379801	0.7442260000	0.0766310000	0.0567710000	0.0396870000	0.2817390000	0.2888460000	0	0	4.1475453377	4.1628150940	4.6037020683
702	28.0400000000	0.0222098138	0.0082716213	0.0233542081	0.0075532115	0.4323680000	0.0768710000	0.0649470000	0.0000000000	0.2862630000	0.0037820000	0	0	4.1394910812	4.1639647484	4.5983438492
703	28.0800000000	0.0212452263	0.0082900759	0.0233542081	0.0075617303	0.4581290000	0.0782850000	0.0566740000	0.0389600000	0.2813690000	0.0023460000	0	0	4.1322660446	4.1650280952	4.5948600769
704	28.1200000000	0.0201254599	0.0083068876	0.0233542081	0.0075689356	0.4331430000	0.0801150000	0.0588330000	0.0000000000	0.2910520000	0.0026140000	0	0	4.1233506203	4.1713366508	4.5921263695
705	28.1600000000	0.0192636717	0.0083224291	0.0233542081	0.0075932757	0.7468960000	0.0772320000	0.0553980000	0.0389340000	0.2825690000	0.2922520000	0	0	4.1148958206	4.1755862236	4.5890965462
706	28.2000000000	0.0186322350	0.0083370322	0.0233542081	0.0076144571	0.4240430000	0.0783240000	0.0561160000	0.0000010000	0.2866250000	0.0024870000	0	0	4.1076216698	4.1756525040	4.5861239433
707	28.2400000000	0.0181738287	0.0083509457	0.0233542081	0.0076169369	0.4736270000	0.0766320000	0.0637510000	0.0408950000	0.2892950000	0.0025550000	0	0	4.0997915268	4.1790976524	4.5828514099
708	28.2800000000	0.0175700784	0.0083639670	0.0233542081	0.0076143736	0.4331660000	0.0783730000	0.0654680000	0.0000010000	0.2865440000	0.0023030000	0	0	4.0915131569	4.1835365295	4.5809955597
709	28.3200000000	0.0164928958	0.0083754324	0.0233542081	0.0076100514	0.7492600000	0.0763490000	0.0555170000	0.0388250000	0.2843430000	0.2937190000	0	0	4.0851578712	4.1805620193	4.5794496536
710	28.3600000000	0.0157061405	0.0083857573	0.0233542081	0.0076064685	0.4376480000	0.0760590000	0.0743340000	0.0000000000	0.2845030000	0.0022770000	0	0	4.0782771111	4.1815390587	4.5773215294
711	28.4000000000	0.0153432861	0.0083955429	0.0233542081	0.0076014884	0.4581180000	0.0761680000	0.0554290000	0.0386210000	0.2851220000	0.0023090000	0	0	4.0697255135	4.1894335747	4.5763034821
712	28.4400000000	0.0150133120	0.0084048375	0.0233542081	0.0075985843	0.4200930000	0.0761360000	0.0554230000	0.0000010000	0.2857300000	0.0023320000	0	0	4.0618357658	4.1916875839	4.5742263794
713	28.4800000000	0.0148399528	0.0084138629	0.0233542081	0.0075955353	0.7521650000	0.0759800000	0.0560780000	0.0385900000	0.2849010000	0.2961290000	0	0	4.0568237305	4.1882348061	4.5737028122
714	28.5200000000	0.0148640973	0.0084228968	0.0233542081	0.0076143705	0.4198100000	0.0760760000	0.0561490000	0.0000010000	0.2846980000	0.0024040000	0	0	4.0484766960	4.1957607269	4.5732178688
715	28.5600000000	0.0147335092	0.0084317229	0.0233542081	0.0076095980	0.4673910000	0.0757330000	0.0649790000	0.0387140000	0.2850800000	0.0023380000	0	0	4.0397114754	4.2025938034	4.5732026100
716	28.6000000000	0.0147108734	0.0084404926	0.0233542081	0.0076101878	0.4192110000	0.0761680000	0.0532830000	0.0000000000	0.2869200000	0.0023070000	0	0	4.0329623222	4.2043552399	4.5753207207
717	28.6400000000	0.0146644125	0.0084491731	0.0233542081	0.0076075458	0.7545470000	0.0761900000	0.0647880000	0.0384180000	0.2837510000	0.2909010000	0	0	4.0265140533	4.2059330940	4.5780959129
718	28.6800000000	0.0147187207	0.0084579051	0.0233542081	0.0076028204	0.4259850000	0.0757520000	0.0622890000	0.0000000000	0.2851080000	0.0023420000	0	0	4.0191802979	4.2106394768	4.5808191299
719	28.7200000000	0.0147011168	0.0084665883	0.0233542081	0.0076016845	0.4529180000	0.0759480000	0.0537540000	0.0386070000	0.2818170000	0.0023210000	0	0	4.0114440918	4.2139058113	4.5830254555
720	28.7600000000	0.0147198029	0.0084752733	0.0233542081	0.0075995667	0.4185830000	0.0761510000	0.0555330000	0.0000010000	0.2841960000	0.0022220000	0	0	4.0039916039	4.2162632942	4.5866732597
721	28.8000000000	0.0147612020	0.0084839917	0.0233542081	0.0075947616	0.7424100000	0.0758280000	0.0556300000	0.0383350000	0.2814280000	0.2906950000	0	0	3.9971101284	4.2171773911	4.5912809372
722	28.8400000000	0.0147802355	0.0084927122	0.0233542081	0.0075895178	0.4147960000	0.0762310000	0.0537110000	0.0000010000	0.2820170000	0.0023590000	0	0	3.9892678261	4.2196493149	4.5956625938
723	28.8800000000	0.0147710172	0.0085013959	0.0233542081	0.0075843147	0.4552900000	0.0757270000	0.0561110000	0.0396260000	0.2809490000	0.0023750000	0	0	3.9815852642	4.2209239006	4.6011881828
724	28.9200000000	0.0147193829	0.0085099843	0.0233542081	0.0075791068	0.4106880000	0.0761810000	0.0529670000	0.0000010000	0.2787330000	0.0022830000	0	0	3.9733157158	4.2232780457	4.6065721512
725	28.9600000000	0.0146844555	0.0085185008	0.0233542081	0.0075764387	0.7437320000	0.0758810000	0.0651550000	0.0380940000	0.2784310000	0.2856410000	0	0	3.9646682739	4.2259197235	4.6123156548
726	29.0000000000	0.0147379730	0.0085270676	0.0233542081	0.0075814651	0.4236200000	0.0760270000	0.0649520000	0.0000010000	0.2797840000	0.0022910000	0	0	3.9565629959	4.2273545265	4.6183862686
727	29.0400000000	0.0146807097	0.0085355320	0.0233542081	0.0075858403	0.4482630000	0.0758610000	0.0555070000	0.0381830000	0.2758780000	0.0023130000	0	0	3.9473848343	4.2294120789	4.6243014336
728	29.0800000000	0.0147536779	0.0085440734	0.0233542081	0.0075895729	0.4108900000	0.0756910000	0.0557150000	0.0000000000	0.2767750000	0.0022250000	0	0	3.9386179447	4.2318825722	4.6308898926
729	29.1200000000	0.0147272823	0.0085525552	0.0233542081	0.0075891979	0.7361750000	0.0758290000	0.0648720000	0.0379840000	0.2736780000	0.2832950000	0	0	3.9298539162	4.2344875336	4.6378931999
730	29.1600000000	0.0148590757	0.0085611942	0.0233542081	0.0075856968	0.4360900000	0.0760840000	0.0842350000	0.0000010000	0.2729690000	0.0023140000	0	0	3.9211051464	4.2358288765	4.6447005272
731	29.2000000000	0.0148905264	0.0085698527	0.0233542081	0.0075811447	0.4434050000	0.0762490000	0.0533810000	0.0384990000	0.2724460000	0.0023350000	0	0	3.9117407799	4.2384767532	4.6511349678
732	29.2400000000	0.0150430584	0.0085786959	0.0233542081	0.0075770133	0.4068390000	0.0755610000	0.0555370000	0.0000010000	0.2729440000	0.0023110000	0	0	3.9016392231	4.2428631783	4.6576633453
733	29.2800000000	0.0149653759	0.0085874089	0.0233542081	0.0075723190	0.7249960000	0.0756970000	0.0557890000	0.0379370000	0.2728630000	0.2822240000	0	0	3.8918933868	4.2461209297	4.6660504341
734	29.3200000000	0.0148784798	0.0085959799	0.0233542081	0.0075679088	0.4132790000	0.0793670000	0.0554190000	0.0000010000	0.2757130000	0.0022760000	0	0	3.8827767372	4.2497634888	4.6752967834
735	29.3600000000	0.0147453444	0.0086043464	0.0233542081	0.0075648849	0.4444510000	0.0756230000	0.0557410000	0.0378530000	0.2723400000	0.0023860000	0	0	3.8738963604	4.2531809807	4.6840515137
736	29.4000000000	0.0145971850	0.0086124888	0.0233542081	0.0075616789	0.4097250000	0.0754070000	0.0541090000	0.0000010000	0.2773440000	0.0023700000	0	0	3.8652973175	4.2574062347	4.6932458878
737	29.4400000000	0.0143943615	0.0086203340	0.0233542081	0.0075569812	0.7181950000	0.0754180000	0.0534860000	0.0375010000	0.2720230000	0.2792820000	0	0	3.8570165634	4.2605543137	4.7020497322
738	29.4800000000	0.0142629603	0.0086279798	0.0233542081	0.0075556333	0.4090840000	0.0754700000	0.0555320000	0.0000000000	0.2752500000	0.0023480000	0	0	3.8485147953	4.2640285492	4.7108259201
739	29.5200000000	0.0141464984	0.0086354473	0.0233542081	0.0075707285	0.4303340000	0.0752110000	0.0437190000	0.0376250000	0.2709780000	0.0023180000	0	0	3.8406784534	4.2669048309	4.7196879387
740	29.5600000000	0.0141921341	0.0086429564	0.0233542081	0.0075902211	0.4059470000	0.0753570000	0.0527830000	0.0000000000	0.2750510000	0.0022770000	0	0	3.8336045742	4.2696199417	4.7282876968
741	29.6000000000	0.0142556541	0.0086505309	0.0233542081	0.0076144373	0.7095440000	0.0752710000	0.0523700000	0.0376240000	0.2684420000	0.2752860000	0	0	3.8263587952	4.2740039825	4.7367587090
742	29.6400000000	0.0143096168	0.0086581577	0.0233542081	0.0076328777	0.4165300000	0.0769780000	0.0623790000	0.0000010000	0.2743750000	0.0022930000	0	0	3.8201615810	4.2777009010	4.7457365990
743	29.6800000000	0.0142487735	0.0086656821	0.0233542081	0.0076325001	0.4369830000	0.0754170000	0.0558470000	0.0375410000	0.2653370000	0.0023520000	0	0	3.8153300285	4.2787060738	4.7539286613
744	29.7200000000	0.0142498873	0.0086731877	0.0233542081	0.0076278686	0.4099560000	0.0752340000	0.0650150000	0.0000010000	0.2669080000	0.0023150000	0	0	3.8103632927	4.2806859016	4.7609367371
745	29.7600000000	0.0142661715	0.0086806951	0.0233542081	0.0076256601	0.6991800000	0.0752110000	0.0533040000	0.0373630000	0.2629410000	0.2698700000	0	0	3.8051862717	4.2834072113	4.7673764229
746	29.8000000000	0.0142742265	0.0086881931	0.0233542081	0.0076216924	0.3985760000	0.0753590000	0.0555270000	0.0000000000	0.2648890000	0.0023110000	0	0	3.8003621101	4.2852854729	4.7737140656
747	29.8400000000	0.0142568061	0.0086956477	0.0233542081	0.0076167837	0.4408670000	0.0748320000	0.0644060000	0.0377730000	0.2610460000	0.0023000000	0	0	3.7951138020	4.2883625031	4.7794504166
748	29.8800000000	0.0142268287	0.0087030424	0.0233542081	0.0076139765	0.4061150000	0.0750090000	0.0624190000	0.0000010000	0.2659260000	0.0022660000	0	0	3.7901225090	4.2918825150	4.7853899002
749	29.9200000000	0.0142240133	0.0087104135	0.0233542081	0.0076105229	0.6877300000	0.0750090000	0.0528130000	0.0372990000	0.2565640000	0.2655330000	0	0	3.7858269215	4.2947731018	4.7910418510
750	29.9600000000	0.0142375324	0.0087177830	0.0233542081	0.0076074670	0.3973090000	0.0758140000	0.0547110000	0.0000010000	0.2638830000	0.0023870000	0	0	3.7817783356	4.2975940704	4.7962741852
751	30.0000000000	0.0142733883	0.0087251806	0.0233542081	0.0076044518	0.4427830000	0.0754820000	0.0565200000	0.0390310000	0.2686230000	0.0025130000	0	0	3.7780070305	4.2997722626	4.8008894920
752	30.0400000000	0.0143261775	0.0087326287	0.0233542081	0.0076015821	0.4114240000	0.0766390000	0.0578410000	0.0000010000	0.2739070000	0.0024730000	0	0	3.7744393349	4.3025012016	4.8051958084
753	30.0800000000	0.0143304048	0.0087400627	0.0233542081	0.0076007865	0.6742170000	0.0749360000	0.0537110000	0.0373750000	0.2499520000	0.2577320000	0	0	3.7707393169	4.3044552803	4.8089227676
754	30.1200000000	0.0143633680	0.0087475206	0.0233542081	0.0076063264	0.3930460000	0.0749080000	0.0532140000	0.0000000000	0.2619000000	0.0024990000	0	0	3.7671895027	4.3065896034	4.8124847412
755	30.1600000000	0.0144175701	0.0087550306	0.0233542081	0.0076176418	0.4211120000	0.0766250000	0.0550990000	0.0373020000	0.2492660000	0.0022940000	0	0	3.7631351948	4.3080663681	4.8157353401
756	30.2000000000	0.0144274682	0.0087625339	0.0233542081	0.0076290344	0.4018370000	0.0752850000	0.0655750000	0.0000000000	0.2578870000	0.0025300000	0	0	3.7588634491	4.3108148575	4.8193030357
757	30.2400000000	0.0143964561	0.0087699763	0.0233542081	0.0076307048	0.6670650000	0.0747010000	0.0549890000	0.0373020000	0.2440800000	0.2554760000	0	0	3.7540564537	4.3138694763	4.8223333359
758	30.2800000000	0.0143946987	0.0087773968	0.0233542081	0.0076338272	0.3840820000	0.0769590000	0.0556490000	0.0000010000	0.2486310000	0.0023140000	0	0	3.7491643429	4.3156037331	4.8257827759
759	30.3200000000	0.0144421831	0.0087848603	0.0233542081	0.0076508187	0.4062600000	0.0745900000	0.0524230000	0.0371840000	0.2393140000	0.0022390000	0	0	3.7436456680	4.3186650276	4.8292641640
760	30.3600000000	0.0144587262	0.0087923259	0.0233542081	0.0076636708	0.3921300000	0.0743730000	0.0629420000	0.0000000000	0.2515540000	0.0027240000	0	0	3.7373421192	4.3235282898	4.8322796822
761	30.4000000000	0.0144821955	0.0087998027	0.0233542081	0.0076726942	0.6608470000	0.0780020000	0.0555210000	0.0378260000	0.2443860000	0.2445720000	0	0	3.7310144901	4.3270187378	4.8350086212
762	30.4400000000	0.0144797498	0.0088072567	0.0233542081	0.0076740187	0.3858800000	0.0764680000	0.0644300000	0.0000010000	0.2422270000	0.0022240000	0	0	3.7242238522	4.3306441307	4.8371992111
763	30.4800000000	0.0145387398	0.0088147685	0.0233542081	0.0076728528	0.4014040000	0.0751720000	0.0548300000	0.0373390000	0.2312480000	0.0022930000	0	0	3.7170248032	4.3347253799	4.8394079208
