SLAMBench Report run started:	2020-02-23 09:07:44

Properties:
=================

frame-limit: 0
log-file: ./experiments/config-experiments/ICL2-KF-INT-00500.log
input: datasets/ICL_NUIM/living_room_traj2_loop.slam
load-slam-library: ./build/lib/libkfusion-cpp-library.dylib
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
RGB-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
load-filter-library: ./build/lib/libint-skip-flow-filter.dylib
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4
skip-threshold: 0.005

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	X	Y	Z
636	25.4000000000	0.0144048966	0.0072108502	0.0145105822	0.0073575584	0.4878320000	0.0777100000	0.0648690000	0.0000010000	0.3425190000	0.0022990000	0	0	4.7128820419	4.0974011421	4.9363899231
637	25.4400000000	0.0145304278	0.0072223409	0.0145304278	0.0073524239	0.8648550000	0.0782760000	0.0551670000	0.0436050000	0.3375570000	0.3497980000	0	0	4.7083997726	4.0978589058	4.9292759895
638	25.4800000000	0.0145442076	0.0072338172	0.0145442076	0.0073480960	0.4754730000	0.0868070000	0.0466200000	0.0000000000	0.3393080000	0.0022850000	0	0	4.7050743103	4.0962023735	4.9213204384
639	25.5200000000	0.0147142969	0.0072455238	0.0147142969	0.0073425088	0.5338760000	0.0790000000	0.0736390000	0.0433030000	0.3350570000	0.0024320000	0	0	4.6999483109	4.0941638947	4.9153790474
640	25.5600000000	0.0148609374	0.0072574228	0.0148609374	0.0073375200	0.4924520000	0.0796060000	0.0742660000	0.0000000000	0.3358120000	0.0023360000	0	0	4.6958346367	4.0927991867	4.9091463089
641	25.6000000000	0.0148070483	0.0072692007	0.0148609374	0.0073324475	0.8494750000	0.0797800000	0.0553380000	0.0427180000	0.3316360000	0.3394910000	0	0	4.6907482147	4.0917100906	4.9027605057
642	25.6400000000	0.0151033923	0.0072814035	0.0151033923	0.0073277951	0.5156210000	0.0800760000	0.0899470000	0.0000010000	0.3425760000	0.0024920000	0	0	4.6853628159	4.0906376839	4.8975868225
643	25.6800000000	0.0150407748	0.0072934710	0.0151033923	0.0073223921	0.5089510000	0.0803720000	0.0533610000	0.0426510000	0.3297360000	0.0023460000	0	0	4.6806950569	4.0890002251	4.8911375999
644	25.7200000000	0.0153961312	0.0073060527	0.0153961312	0.0073168077	0.4702830000	0.0806840000	0.0556640000	0.0000000000	0.3311790000	0.0023020000	0	0	4.6749882698	4.0881214142	4.8858404160
645	25.7600000000	0.0155244414	0.0073187944	0.0155244414	0.0073113673	0.8708820000	0.0807090000	0.0826060000	0.0424430000	0.3277670000	0.3369240000	0	0	4.6700081825	4.0861463547	4.8794713020
646	25.8000000000	0.0157494880	0.0073318450	0.0157494880	0.0073057429	0.4802600000	0.0809590000	0.0655790000	0.0000000000	0.3308220000	0.0024660000	0	0	4.6635832787	4.0845618248	4.8752985001
647	25.8400000000	0.0158158429	0.0073449579	0.0158158429	0.0073001546	0.5176010000	0.0830250000	0.0651580000	0.0421430000	0.3245290000	0.0023160000	0	0	4.6562414169	4.0850505829	4.8696241379
648	25.8800000000	0.0161022190	0.0073584722	0.0161022190	0.0072978815	0.4949240000	0.0821120000	0.0626430000	0.0000000000	0.3471570000	0.0025600000	0	0	4.6495165825	4.0844283104	4.8649563789
649	25.9200000000	0.0161526501	0.0073720225	0.0161526501	0.0072965980	0.8446180000	0.0811290000	0.0649960000	0.0418640000	0.3234190000	0.3327520000	0	0	4.6424059868	4.0814504623	4.8598771095
650	25.9600000000	0.0166492220	0.0073862951	0.0166492220	0.0072925734	0.4930250000	0.0818470000	0.0828080000	0.0000010000	0.3255970000	0.0023220000	0	0	4.6283345222	4.0748243332	4.8507728577
651	26.0000000000	0.0171002615	0.0074012167	0.0171002615	0.0072934497	0.5090570000	0.0813290000	0.0645090000	0.0414430000	0.3190550000	0.0022630000	0	0	4.6108741760	4.0750346184	4.8402247429
652	26.0400000000	0.0174769145	0.0074166703	0.0174769145	0.0072879776	0.4695800000	0.0816490000	0.0645260000	0.0000010000	0.3206080000	0.0023520000	0	0	4.6014809608	4.0759010315	4.8341517448
653	26.0800000000	0.0175826810	0.0074322384	0.0175826810	0.0072849177	0.8218200000	0.0813920000	0.0564380000	0.0411410000	0.3173260000	0.3250730000	0	0	4.5912704468	4.0787129402	4.8294234276
654	26.1200000000	0.0180895366	0.0074485340	0.0180895366	0.0072913756	0.4576560000	0.0819840000	0.0559710000	0.0000000000	0.3169050000	0.0023480000	0	0	4.5809292793	4.0787138939	4.8255190849
655	26.1600000000	0.0188794471	0.0074659858	0.0188794471	0.0072868688	0.5043370000	0.0817510000	0.0649520000	0.0411380000	0.3136600000	0.0023880000	0	0	4.5714750290	4.0763969421	4.8187103271
656	26.2000000000	0.0183595438	0.0074825918	0.0188794471	0.0072855679	0.4694390000	0.0809740000	0.0712370000	0.0000000000	0.3144080000	0.0023670000	0	0	4.5606575012	4.0769543648	4.8152923584
657	26.2400000000	0.0185616836	0.0074994549	0.0188794471	0.0072855715	0.8631840000	0.0786160000	0.1078800000	0.0407960000	0.3130980000	0.3223410000	0	0	4.5500464439	4.0773553848	4.8115253448
658	26.2800000000	0.0182971489	0.0075158648	0.0188794471	0.0072871216	0.4597370000	0.0815510000	0.0646900000	0.0000000000	0.3107130000	0.0023220000	0	0	4.5388255119	4.0786628723	4.8072729111
659	26.3200000000	0.0186491702	0.0075327591	0.0188794471	0.0072844462	0.5224280000	0.0817520000	0.0917780000	0.0406410000	0.3055360000	0.0022550000	0	0	4.5270423889	4.0814919472	4.8037238121
660	26.3600000000	0.0182608422	0.0075490137	0.0188794471	0.0072794217	0.4483700000	0.0814730000	0.0556930000	0.0000010000	0.3084060000	0.0023550000	0	0	4.5162143707	4.0826253891	4.8006491661
661	26.4000000000	0.0184623543	0.0075655241	0.0188794471	0.0072743116	0.8053370000	0.0815180000	0.0644510000	0.0403190000	0.3034330000	0.3151600000	0	0	4.5041375160	4.0852193832	4.7965846062
662	26.4400000000	0.0186513849	0.0075822701	0.0188794471	0.0072730752	0.5192230000	0.0852840000	0.1150230000	0.0000010000	0.3159920000	0.0024760000	0	0	4.4922885895	4.0885839462	4.7948555946
663	26.4800000000	0.0184590761	0.0075986755	0.0188794471	0.0072912295	0.4966600000	0.0851280000	0.0666320000	0.0407980000	0.3013170000	0.0022900000	0	0	4.4816036224	4.0880284309	4.7915768623
664	26.5200000000	0.0187973380	0.0076155410	0.0188794471	0.0072986939	0.4640540000	0.0843730000	0.0661360000	0.0000000000	0.3106400000	0.0024480000	0	0	4.4714241028	4.0851016045	4.7855172157
665	26.5600000000	0.0189397056	0.0076325698	0.0189397056	0.0072937716	0.8599860000	0.0852190000	0.1037270000	0.0414440000	0.3052500000	0.3238680000	0	0	4.4608554840	4.0856471062	4.7824325562
666	26.6000000000	0.0184435546	0.0076488025	0.0189397056	0.0072899549	0.5144940000	0.0876440000	0.1138250000	0.0000000000	0.3100570000	0.0024910000	0	0	4.4497365952	4.0878577232	4.7795639038
667	26.6400000000	0.0189423840	0.0076657344	0.0189423840	0.0072938368	0.5094220000	0.0918560000	0.0645610000	0.0459730000	0.3039900000	0.0024780000	0	0	4.4390807152	4.0908713341	4.7775230408
668	26.6800000000	0.0186331756	0.0076821527	0.0189423840	0.0073157767	0.4493220000	0.0853110000	0.0672260000	0.0000000000	0.2938180000	0.0024750000	0	0	4.4280252457	4.0950183868	4.7747864723
669	26.7200000000	0.0189828742	0.0076990447	0.0189828742	0.0073586709	0.8453800000	0.0869150000	0.0738610000	0.0424760000	0.3229800000	0.3184520000	0	0	4.4170827866	4.0963945389	4.7714600563
670	26.7600000000	0.0184302349	0.0077150614	0.0189828742	0.0073954668	0.5459200000	0.0994800000	0.1033070000	0.0000010000	0.3397760000	0.0028690000	0	0	4.4074268341	4.0959820747	4.7691903114
671	26.8000000000	0.0185882933	0.0077312659	0.0189828742	0.0074023722	0.4963060000	0.0856280000	0.0661750000	0.0423310000	0.2990930000	0.0025290000	0	0	4.3979148865	4.0964083672	4.7653293610
672	26.8400000000	0.0186385736	0.0077474970	0.0189828742	0.0073983484	0.5186070000	0.0851950000	0.0940510000	0.0000000000	0.3362200000	0.0025620000	0	0	4.3883352280	4.0989751816	4.7611460686
673	26.8800000000	0.0179306567	0.0077626280	0.0189828742	0.0073943523	0.9087760000	0.1065750000	0.1168460000	0.0528380000	0.3118060000	0.3201280000	0	0	4.3793315887	4.0995225906	4.7584972382
674	26.9200000000	0.0182961766	0.0077782564	0.0189828742	0.0073889393	0.4364410000	0.0817490000	0.0566680000	0.0000010000	0.2949630000	0.0024970000	0	0	4.3705787659	4.1005587578	4.7541804314
675	26.9600000000	0.0180231258	0.0077934340	0.0189828742	0.0073834962	0.5368360000	0.0834820000	0.1113590000	0.0396640000	0.2990330000	0.0027830000	0	0	4.3618445396	4.1025276184	4.7518377304
676	27.0000000000	0.0183662996	0.0078090744	0.0189828742	0.0073791718	0.4519230000	0.0910730000	0.0563480000	0.0000000000	0.3014880000	0.0024990000	0	0	4.3527879715	4.1068406105	4.7479033470
677	27.0400000000	0.0183763206	0.0078246833	0.0189828742	0.0073878326	0.9336960000	0.0838130000	0.1140290000	0.0450750000	0.3539100000	0.3363570000	0	0	4.3440604210	4.1099648476	4.7461328506
678	27.0800000000	0.0178889576	0.0078395273	0.0189828742	0.0074007358	0.4934140000	0.0898260000	0.0855370000	0.0000010000	0.3144640000	0.0030370000	0	0	4.3358283043	4.1119441986	4.7436513901
679	27.1200000000	0.0183149669	0.0078549551	0.0189828742	0.0074105084	0.4785560000	0.0813380000	0.0651760000	0.0402540000	0.2882410000	0.0030250000	0	0	4.3269629478	4.1140789986	4.7392935753
680	27.1600000000	0.0175295901	0.0078691825	0.0189828742	0.0074128253	0.4395190000	0.0834420000	0.0654650000	0.0000010000	0.2875900000	0.0025040000	0	0	4.3191275597	4.1139731407	4.7356238365
681	27.2000000000	0.0185405500	0.0078848526	0.0189828742	0.0074076220	0.8137380000	0.0784860000	0.1108580000	0.0395350000	0.2831260000	0.3012230000	0	0	4.3111681938	4.1152086258	4.7306594849
682	27.2400000000	0.0185244847	0.0079004533	0.0189828742	0.0074025084	0.4317420000	0.0818660000	0.0582020000	0.0000000000	0.2887930000	0.0024030000	0	0	4.3029217720	4.1188306808	4.7266244888
683	27.2800000000	0.0192858055	0.0079171229	0.0192858055	0.0074016036	0.4739680000	0.0786570000	0.0738900000	0.0392380000	0.2792530000	0.0023830000	0	0	4.2950263023	4.1217079163	4.7213206291
684	27.3200000000	0.0188977793	0.0079331765	0.0192858055	0.0074068067	0.4288850000	0.0783430000	0.0645000000	0.0000000000	0.2829590000	0.0025560000	0	0	4.2866854668	4.1227927208	4.7175827026
685	27.3600000000	0.0196211915	0.0079502393	0.0196211915	0.0074061281	0.7519140000	0.0791550000	0.0643280000	0.0397290000	0.2771310000	0.2910830000	0	0	4.2790217400	4.1236143112	4.7111740112
686	27.4000000000	0.0195208769	0.0079671061	0.0196211915	0.0074028901	0.4516500000	0.0790420000	0.0843070000	0.0000000000	0.2849940000	0.0028080000	0	0	4.2704811096	4.1271247864	4.7058439255
687	27.4400000000	0.0192230307	0.0079834903	0.0196211915	0.0074097573	0.4826820000	0.0794210000	0.0839170000	0.0396300000	0.2767870000	0.0024490000	0	0	4.2622728348	4.1306977272	4.7007203102
688	27.4800000000	0.0196104795	0.0080003900	0.0196211915	0.0074255390	0.4260570000	0.0795350000	0.0662660000	0.0000010000	0.2774160000	0.0023700000	0	0	4.2539906502	4.1323843002	4.6947817802
689	27.5200000000	0.0195168629	0.0080171047	0.0196211915	0.0074352806	0.7484000000	0.0774150000	0.0738200000	0.0388460000	0.2761560000	0.2817000000	0	0	4.2456111908	4.1340484619	4.6892981529
690	27.5600000000	0.0193600487	0.0080335438	0.0196211915	0.0074364104	0.4235850000	0.0774020000	0.0650400000	0.0000000000	0.2780390000	0.0025760000	0	0	4.2376813889	4.1354398727	4.6827726364
691	27.6000000000	0.0196296368	0.0080503254	0.0196296368	0.0074365599	0.4510840000	0.0781100000	0.0560400000	0.0393880000	0.2745860000	0.0024720000	0	0	4.2288141251	4.1397566795	4.6762328148
692	27.6400000000	0.0201795027	0.0080678531	0.0201795027	0.0074509539	0.4121210000	0.0782520000	0.0553640000	0.0000010000	0.2757300000	0.0022990000	0	0	4.2201519012	4.1435866356	4.6692476273
693	27.6800000000	0.0205418747	0.0080858531	0.0205418747	0.0074813265	0.7435290000	0.0788560000	0.0557870000	0.0398370000	0.2805890000	0.2879760000	0	0	4.2123146057	4.1440467834	4.6615257263
694	27.7200000000	0.0213197451	0.0081049221	0.0213197451	0.0074959477	0.4720100000	0.0786560000	0.1106870000	0.0000000000	0.2795420000	0.0026050000	0	0	4.2048392296	4.1434216499	4.6524634361
695	27.7600000000	0.0216237810	0.0081243737	0.0216237810	0.0074958057	0.4882170000	0.0784080000	0.0923390000	0.0390030000	0.2755530000	0.0023530000	0	0	4.1977353096	4.1426548958	4.6447939873
696	27.8000000000	0.0222876966	0.0081447233	0.0222876966	0.0074917630	0.4319620000	0.0777940000	0.0751850000	0.0000010000	0.2761870000	0.0023110000	0	0	4.1899871826	4.1451721191	4.6366610527
697	27.8400000000	0.0229503047	0.0081659652	0.0229503047	0.0074889177	0.7693430000	0.0770660000	0.0759190000	0.0401830000	0.2849790000	0.2907100000	0	0	4.1818656921	4.1486463547	4.6289243698
698	27.8800000000	0.0233017951	0.0081876498	0.0233017951	0.0074910877	0.4161990000	0.0771070000	0.0567800000	0.0000000000	0.2793830000	0.0024520000	0	0	4.1728639603	4.1532044411	4.6221094131
699	27.9200000000	0.0233542081	0.0082093473	0.0233542081	0.0075019239	0.4638310000	0.0773880000	0.0652020000	0.0389900000	0.2792920000	0.0024560000	0	0	4.1644754410	4.1573019028	4.6159820557
700	27.9600000000	0.0232139640	0.0082307825	0.0233542081	0.0075189332	0.4153680000	0.0765970000	0.0556760000	0.0000010000	0.2803410000	0.0022820000	0	0	4.1557803154	4.1605153084	4.6094584465
701	28.0000000000	0.0229206309	0.0082517380	0.0233542081	0.0075379801	0.7426200000	0.0773320000	0.0560960000	0.0390020000	0.2805080000	0.2891730000	0	0	4.1475453377	4.1628150940	4.6037020683
702	28.0400000000	0.0222098138	0.0082716213	0.0233542081	0.0075532115	0.4280630000	0.0768080000	0.0654160000	0.0000000000	0.2830130000	0.0023370000	0	0	4.1394910812	4.1639647484	4.5983438492
703	28.0800000000	0.0212452263	0.0082900759	0.0233542081	0.0075617303	0.4590910000	0.0767710000	0.0553800000	0.0393260000	0.2844900000	0.0026040000	0	0	4.1322660446	4.1650280952	4.5948600769
704	28.1200000000	0.0201254599	0.0083068876	0.0233542081	0.0075689356	0.4343620000	0.0806090000	0.0621200000	0.0000000000	0.2887510000	0.0023610000	0	0	4.1233506203	4.1713366508	4.5921263695
705	28.1600000000	0.0192636717	0.0083224291	0.0233542081	0.0075932757	0.7544610000	0.0763570000	0.0555950000	0.0386980000	0.2843430000	0.2989740000	0	0	4.1148958206	4.1755862236	4.5890965462
706	28.2000000000	0.0186322350	0.0083370322	0.0233542081	0.0076144571	0.4234630000	0.0771220000	0.0558280000	0.0000000000	0.2873160000	0.0026960000	0	0	4.1076216698	4.1756525040	4.5861239433
707	28.2400000000	0.0181738287	0.0083509457	0.0233542081	0.0076169369	0.4890010000	0.0832680000	0.0631520000	0.0407530000	0.2986370000	0.0025950000	0	0	4.0997915268	4.1790976524	4.5828514099
708	28.2800000000	0.0175700784	0.0083639670	0.0233542081	0.0076143736	0.4341920000	0.0772670000	0.0654270000	0.0000010000	0.2880750000	0.0029300000	0	0	4.0915131569	4.1835365295	4.5809955597
709	28.3200000000	0.0164928958	0.0083754324	0.0233542081	0.0076100514	0.7603950000	0.0772070000	0.0570510000	0.0424560000	0.2866790000	0.2965030000	0	0	4.0851578712	4.1805620193	4.5794496536
710	28.3600000000	0.0157061405	0.0083857573	0.0233542081	0.0076064685	0.4386780000	0.0763210000	0.0741790000	0.0000010000	0.2853990000	0.0022950000	0	0	4.0782771111	4.1815390587	4.5773215294
711	28.4000000000	0.0153432861	0.0083955429	0.0233542081	0.0076014884	0.4589750000	0.0759080000	0.0560330000	0.0387580000	0.2853970000	0.0024030000	0	0	4.0697255135	4.1894335747	4.5763034821
712	28.4400000000	0.0150133120	0.0084048375	0.0233542081	0.0075985843	0.4203270000	0.0759550000	0.0555350000	0.0000000000	0.2860120000	0.0023330000	0	0	4.0618357658	4.1916875839	4.5742263794
713	28.4800000000	0.0148399528	0.0084138629	0.0233542081	0.0075955353	0.7513550000	0.0763150000	0.0562310000	0.0391380000	0.2857650000	0.2934210000	0	0	4.0568237305	4.1882348061	4.5737028122
714	28.5200000000	0.0148640973	0.0084228968	0.0233542081	0.0076143705	0.4225570000	0.0765070000	0.0554610000	0.0000000000	0.2876490000	0.0024390000	0	0	4.0484766960	4.1957607269	4.5732178688
715	28.5600000000	0.0147335092	0.0084317229	0.0233542081	0.0076095980	0.4693890000	0.0780200000	0.0653670000	0.0387900000	0.2843990000	0.0023100000	0	0	4.0397114754	4.2025938034	4.5732026100
716	28.6000000000	0.0147108734	0.0084404926	0.0233542081	0.0076101878	0.4219850000	0.0761440000	0.0552020000	0.0000010000	0.2877790000	0.0023250000	0	0	4.0329623222	4.2043552399	4.5753207207
717	28.6400000000	0.0146644125	0.0084491731	0.0233542081	0.0076075458	0.7568850000	0.0763370000	0.0654100000	0.0386730000	0.2842900000	0.2916850000	0	0	4.0265140533	4.2059330940	4.5780959129
718	28.6800000000	0.0147187207	0.0084579051	0.0233542081	0.0076028204	0.4267640000	0.0762740000	0.0627050000	0.0000010000	0.2848110000	0.0024500000	0	0	4.0191802979	4.2106394768	4.5808191299
719	28.7200000000	0.0147011168	0.0084665883	0.0233542081	0.0076016845	0.4527530000	0.0762000000	0.0530910000	0.0383930000	0.2822710000	0.0023220000	0	0	4.0114440918	4.2139058113	4.5830254555
720	28.7600000000	0.0147198029	0.0084752733	0.0233542081	0.0075995667	0.4189530000	0.0761860000	0.0558070000	0.0000000000	0.2842240000	0.0022350000	0	0	4.0039916039	4.2162632942	4.5866732597
721	28.8000000000	0.0147612020	0.0084839917	0.0233542081	0.0075947616	0.7457890000	0.0755300000	0.0554560000	0.0384240000	0.2820770000	0.2938070000	0	0	3.9971101284	4.2171773911	4.5912809372
722	28.8400000000	0.0147802355	0.0084927122	0.0233542081	0.0075895178	0.4144050000	0.0765360000	0.0533670000	0.0000000000	0.2818020000	0.0022170000	0	0	3.9892678261	4.2196493149	4.5956625938
723	28.8800000000	0.0147710172	0.0085013959	0.0233542081	0.0075843147	0.4602510000	0.0793410000	0.0566510000	0.0387080000	0.2826790000	0.0023780000	0	0	3.9815852642	4.2209239006	4.6011881828
724	28.9200000000	0.0147193829	0.0085099843	0.0233542081	0.0075791068	0.4142980000	0.0763420000	0.0536770000	0.0000010000	0.2812960000	0.0024480000	0	0	3.9733157158	4.2232780457	4.6065721512
725	28.9600000000	0.0146844555	0.0085185008	0.0233542081	0.0075764387	0.7470990000	0.0771160000	0.0653600000	0.0385870000	0.2798680000	0.2856020000	0	0	3.9646682739	4.2259197235	4.6123156548
726	29.0000000000	0.0147379730	0.0085270676	0.0233542081	0.0075814651	0.4269270000	0.0759530000	0.0652590000	0.0000010000	0.2826980000	0.0023870000	0	0	3.9565629959	4.2273545265	4.6183862686
727	29.0400000000	0.0146807097	0.0085355320	0.0233542081	0.0075858403	0.4524010000	0.0769140000	0.0561740000	0.0381230000	0.2783060000	0.0023720000	0	0	3.9473848343	4.2294120789	4.6243014336
728	29.0800000000	0.0147536779	0.0085440734	0.0233542081	0.0075895729	0.4222720000	0.0765680000	0.0553940000	0.0000000000	0.2872960000	0.0025130000	0	0	3.9386179447	4.2318825722	4.6308898926
729	29.1200000000	0.0147272823	0.0085525552	0.0233542081	0.0075891979	0.7377000000	0.0758530000	0.0656060000	0.0380700000	0.2751770000	0.2824820000	0	0	3.9298539162	4.2344875336	4.6378931999
730	29.1600000000	0.0148590757	0.0085611942	0.0233542081	0.0075856968	0.4354290000	0.0756040000	0.0836520000	0.0000010000	0.2733670000	0.0023090000	0	0	3.9211051464	4.2358288765	4.6447005272
731	29.2000000000	0.0148905264	0.0085698527	0.0233542081	0.0075811447	0.4430160000	0.0759700000	0.0535650000	0.0380660000	0.2725570000	0.0023690000	0	0	3.9117407799	4.2384767532	4.6511349678
732	29.2400000000	0.0150430584	0.0085786959	0.0233542081	0.0075770133	0.4077880000	0.0759030000	0.0563930000	0.0000010000	0.2727720000	0.0022390000	0	0	3.9016392231	4.2428631783	4.6576633453
733	29.2800000000	0.0149653759	0.0085874089	0.0233542081	0.0075723190	0.7244300000	0.0756710000	0.0560320000	0.0379800000	0.2731190000	0.2811330000	0	0	3.8918933868	4.2461209297	4.6660504341
734	29.3200000000	0.0148784798	0.0085959799	0.0233542081	0.0075679088	0.4112310000	0.0760890000	0.0558970000	0.0000000000	0.2761980000	0.0025120000	0	0	3.8827767372	4.2497634888	4.6752967834
735	29.3600000000	0.0147453444	0.0086043464	0.0233542081	0.0075648849	0.4456140000	0.0760470000	0.0554990000	0.0380580000	0.2732370000	0.0022880000	0	0	3.8738963604	4.2531809807	4.6840515137
736	29.4000000000	0.0145971850	0.0086124888	0.0233542081	0.0075616789	0.4068660000	0.0758560000	0.0536120000	0.0000000000	0.2746340000	0.0022720000	0	0	3.8652973175	4.2574062347	4.6932458878
737	29.4400000000	0.0143943615	0.0086203340	0.0233542081	0.0075569812	0.7196040000	0.0758180000	0.0532200000	0.0379490000	0.2724490000	0.2796660000	0	0	3.8570165634	4.2605543137	4.7020497322
738	29.4800000000	0.0142629603	0.0086279798	0.0233542081	0.0075556333	0.4132020000	0.0754390000	0.0556900000	0.0000000000	0.2790930000	0.0024490000	0	0	3.8485147953	4.2640285492	4.7108259201
739	29.5200000000	0.0141464984	0.0086354473	0.0233542081	0.0075707285	0.4345440000	0.0764020000	0.0451080000	0.0382400000	0.2719160000	0.0023610000	0	0	3.8406784534	4.2669048309	4.7196879387
740	29.5600000000	0.0141921341	0.0086429564	0.0233542081	0.0075902211	0.4077750000	0.0762600000	0.0533050000	0.0000000000	0.2754390000	0.0022750000	0	0	3.8336045742	4.2696199417	4.7282876968
741	29.6000000000	0.0142556541	0.0086505309	0.0233542081	0.0076144373	0.7108180000	0.0754430000	0.0528540000	0.0377960000	0.2680530000	0.2761160000	0	0	3.8263587952	4.2740039825	4.7367587090
742	29.6400000000	0.0143096168	0.0086581577	0.0233542081	0.0076328777	0.4168210000	0.0760230000	0.0626240000	0.0000000000	0.2753220000	0.0023340000	0	0	3.8201615810	4.2777009010	4.7457365990
743	29.6800000000	0.0142487735	0.0086656821	0.0233542081	0.0076325001	0.4406400000	0.0758730000	0.0558670000	0.0375440000	0.2683170000	0.0025050000	0	0	3.8153300285	4.2787060738	4.7539286613
744	29.7200000000	0.0142498873	0.0086731877	0.0233542081	0.0076278686	0.4105220000	0.0756970000	0.0650240000	0.0000000000	0.2670320000	0.0022750000	0	0	3.8103632927	4.2806859016	4.7609367371
745	29.7600000000	0.0142661715	0.0086806951	0.0233542081	0.0076256601	0.7075580000	0.0752360000	0.0532760000	0.0373540000	0.2664740000	0.2747070000	0	0	3.8051862717	4.2834072113	4.7673764229
746	29.8000000000	0.0142742265	0.0086881931	0.0233542081	0.0076216924	0.4011900000	0.0755030000	0.0560540000	0.0000000000	0.2666340000	0.0024680000	0	0	3.8003621101	4.2852854729	4.7737140656
747	29.8400000000	0.0142568061	0.0086956477	0.0233542081	0.0076167837	0.4526270000	0.0811860000	0.0671420000	0.0392560000	0.2619930000	0.0025130000	0	0	3.7951138020	4.2883625031	4.7794504166
748	29.8800000000	0.0142268287	0.0087030424	0.0233542081	0.0076139765	0.4112560000	0.0754770000	0.0623180000	0.0000000000	0.2704230000	0.0024960000	0	0	3.7901225090	4.2918825150	4.7853899002
749	29.9200000000	0.0142240133	0.0087104135	0.0233542081	0.0076105229	0.6891070000	0.0758680000	0.0533390000	0.0381920000	0.2569870000	0.2642070000	0	0	3.7858269215	4.2947731018	4.7910418510
750	29.9600000000	0.0142375324	0.0087177830	0.0233542081	0.0076074670	0.3980170000	0.0750310000	0.0558590000	0.0000000000	0.2642010000	0.0023900000	0	0	3.7817783356	4.2975940704	4.7962741852
751	30.0000000000	0.0142733883	0.0087251806	0.0233542081	0.0076044518	0.5312930000	0.0754210000	0.0558460000	0.0829560000	0.3118480000	0.0046470000	0	0	3.7780070305	4.2997722626	4.8008894920
752	30.0400000000	0.0143261775	0.0087326287	0.0233542081	0.0076015821	0.4346390000	0.0993600000	0.0577980000	0.0000010000	0.2731450000	0.0037160000	0	0	3.7744393349	4.3025012016	4.8051958084
753	30.0800000000	0.0143304048	0.0087400627	0.0233542081	0.0076007865	0.7000740000	0.0916980000	0.0557600000	0.0392180000	0.2545070000	0.2583330000	0	0	3.7707393169	4.3044552803	4.8089227676
754	30.1200000000	0.0143633680	0.0087475206	0.0233542081	0.0076063264	0.3880210000	0.0749920000	0.0531890000	0.0000010000	0.2568890000	0.0024080000	0	0	3.7671895027	4.3065896034	4.8124847412
755	30.1600000000	0.0144175701	0.0087550306	0.0233542081	0.0076176418	0.4201760000	0.0750070000	0.0552960000	0.0373890000	0.2494990000	0.0024610000	0	0	3.7631351948	4.3080663681	4.8157353401
756	30.2000000000	0.0144274682	0.0087625339	0.0233542081	0.0076290344	0.4018480000	0.0754210000	0.0658690000	0.0000000000	0.2576070000	0.0024230000	0	0	3.7588634491	4.3108148575	4.8193030357
757	30.2400000000	0.0143964561	0.0087699763	0.0233542081	0.0076307048	0.6954750000	0.0765290000	0.0550850000	0.0378410000	0.2580220000	0.2673060000	0	0	3.7540564537	4.3138694763	4.8223333359
758	30.2800000000	0.0143946987	0.0087773968	0.0233542081	0.0076338272	0.4492070000	0.0906130000	0.0723230000	0.0000010000	0.2830030000	0.0027170000	0	0	3.7491643429	4.3156037331	4.8257827759
759	30.3200000000	0.0144421831	0.0087848603	0.0233542081	0.0076508187	0.4284650000	0.0786050000	0.0543320000	0.0385820000	0.2538710000	0.0025320000	0	0	3.7436456680	4.3186650276	4.8292641640
760	30.3600000000	0.0144587262	0.0087923259	0.0233542081	0.0076636708	0.4124660000	0.0812880000	0.0651790000	0.0000010000	0.2627650000	0.0025910000	0	0	3.7373421192	4.3235282898	4.8322796822
761	30.4000000000	0.0144821955	0.0087998027	0.0233542081	0.0076726942	0.6970490000	0.0784910000	0.0576630000	0.0396950000	0.2437320000	0.2767940000	0	0	3.7310144901	4.3270187378	4.8350086212
762	30.4400000000	0.0144797498	0.0088072567	0.0233542081	0.0076740187	0.4075950000	0.0819400000	0.0672220000	0.0000000000	0.2553620000	0.0025150000	0	0	3.7242238522	4.3306441307	4.8371992111
763	30.4800000000	0.0145387398	0.0088147685	0.0233542081	0.0076728528	0.4460050000	0.0806900000	0.0646190000	0.0393980000	0.2560810000	0.0028690000	0	0	3.7170248032	4.3347253799	4.8394079208
